,Unnamed: 0,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,federal_agency
361,29,public,24 hours daily,,,2023-05-01,,ELEC,Public,178832.0,2021-01-27,,E,,BROOKFIELD WEST WFC 355 P3 02,888-758-4389,2023-05-01T00:08:07Z,,GPS,34.052541,-118.252966,Los Angeles,,,CA,355 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL119341'], 'posts': ['152243', '152245']}",
362,30,public,24 hours daily,,,2023-05-01,,ELEC,Public,178833.0,2021-01-27,,E,,BROOKFIELD WEST WFC 355 P4 02,888-758-4389,2023-05-01T00:10:20Z,,GPS,34.052572,-118.252886,Los Angeles,,,CA,355 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL147771'], 'posts': ['8927111', '8927121']}",
363,31,public,24 hours daily,,,2023-05-01,,ELEC,Public,178846.0,2021-01-27,,E,,BROOKFIELD WEST WFC 333 P4 02,888-758-4389,2023-05-01T00:10:21Z,,GPS,34.053259,-118.252217,Los Angeles,,,CA,333 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL147817'], 'posts': ['8927051', '8927061']}",
364,32,public,24 hours daily,,,2023-05-01,,ELEC,Public,178884.0,2021-01-27,,E,,KPMG KPMG 3,888-758-4389,2023-05-01T00:10:17Z,,GPS,34.049646,-118.256005,Los Angeles,,,CA,550 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL145199'], 'posts': ['193573', '193575']}",
365,33,public,24 hours daily,,,2023-05-01,,ELEC,Public,178885.0,2021-01-27,,E,,KPMG KPMG 2,888-758-4389,2023-05-01T00:10:14Z,,GPS,34.049732,-118.256058,Los Angeles,,,CA,550 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL144537'], 'posts': ['192675', '192677']}",
366,34,public,24 hours daily,,,2023-05-01,,ELEC,Public,179634.0,2021-01-27,,E,,US BANK TOWER STATION 2,888-758-4389,2023-05-01T00:05:00Z,,GPS,34.050909,-118.254592,Los Angeles,,,CA,633 W 5th St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL91105'], 'posts': ['22246821', '22246831']}",
367,35,public,24 hours daily,,,2023-05-01,,ELEC,Public,179635.0,2021-01-27,,E,,WESTLAWN STATION 1,888-758-4389,2023-05-01T00:05:00Z,,GPS,34.051038,-118.254436,Los Angeles,,,CA,633 W 5th St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL91047'], 'posts': ['14914561', '14914571']}",
368,36,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182484.0,2021-01-27,,E,,BROOKFIELD WEST WFC 333 P1 01,888-758-4389,2023-05-01T00:11:34Z,,GPS,34.053318,-118.252134,Los Angeles,,,CA,333 S. Grand Ave.,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL162619'], 'posts': ['217333']}",
369,37,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182698.0,2021-01-27,,E,,BROOKFIELD WEST WFC 333 P1 03,888-758-4389,2023-05-01T00:15:30Z,,GPS,34.053239,-118.252159,Los Angeles,,,CA,400-798 W 3rd St,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL300681'], 'posts': ['408391']}",
370,38,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182699.0,2021-01-27,,E,,BROOKFIELD WEST WFC 355 P1 02,888-758-4389,2023-05-01T00:15:30Z,,GPS,34.052289,-118.252948,Los Angeles,,,CA,355 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL300761'], 'posts': ['408481']}",
371,39,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182700.0,2021-01-27,,E,,BROOKFIELD WEST WFC 355 P1 03,888-758-4389,2023-05-01T00:15:30Z,,GPS,34.052263,-118.252972,Los Angeles,,,CA,355 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL300851'], 'posts': ['408581']}",
372,40,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182704.0,2021-01-27,,E,,BROOKFIELD WEST WFC 333 P1 02,888-758-4389,2023-05-01T00:15:32Z,,GPS,34.053257,-118.252142,Los Angeles,,,CA,400-798 W 3rd St,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL316651'], 'posts': ['425621']}",
373,41,public,Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2023-05-01,,ELEC,Public,182705.0,2021-01-27,,E,,BROOKFIELD WEST WFC 355 P1 01,888-758-4389,2023-05-01T00:15:32Z,,GPS,34.052313,-118.252926,Los Angeles,,,CA,355 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL316671'], 'posts': ['425641']}",
374,42,public,24 hours daily,,,2023-05-01,,ELEC,Public,185669.0,2021-03-07,,E,,JOHN HANCOCK 515 FIGUEROA 2,888-758-4389,2023-05-01T00:17:05Z,,GPS,34.05217,-118.257897,Los Angeles,,,CA,515 S Figueroa St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL505071'], 'posts': ['9305111', '9305121']}",
375,43,public,24 hours daily,,,2023-05-01,,ELEC,Public,203011.0,2021-12-24,,E,,ONE CAL PLAZA P2 05,888-758-4389,2023-05-01T00:38:53Z,,GPS,34.052598,-118.251491,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12114681'], 'posts': ['20976181']}",
376,44,public,24 hours daily,,,2023-05-01,,ELEC,Public,203012.0,2021-12-24,,E,,ONE CAL PLAZA P1 01,888-758-4389,2023-05-01T00:38:54Z,,GPS,34.052508,-118.251503,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12132471'], 'posts': ['21009651']}",
377,45,public,24 hours daily,,,2023-05-01,,ELEC,Public,203013.0,2021-12-24,,E,,ONE CAL PLAZA P1 02,888-758-4389,2023-05-01T00:38:54Z,,GPS,34.052535,-118.251477,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12132541'], 'posts': ['21009751']}",
378,46,public,24 hours daily,,,2023-05-01,,ELEC,Public,203014.0,2021-12-24,,E,,ONE CAL PLAZA P1 03,888-758-4389,2023-05-01T00:38:54Z,,GPS,34.052562,-118.251456,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12132691'], 'posts': ['21010021', '21010031']}",
379,47,public,24 hours daily,,,2023-05-01,,ELEC,Public,203015.0,2021-12-24,,E,,ONE CAL PLAZA P1 04,888-758-4389,2023-05-01T00:38:54Z,,GPS,34.052583,-118.251437,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12132731'], 'posts': ['21010091', '21010101']}",
380,48,public,24 hours daily,,,2023-05-01,,ELEC,Public,203016.0,2021-12-24,,E,,ONE CAL PLAZA P5 06,888-758-4389,2023-05-01T00:38:56Z,,GPS,34.052626,-118.251507,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12151221'], 'posts': ['21044411']}",
381,49,public,24 hours daily,,,2023-05-01,,ELEC,Public,226708.0,2022-08-30,,E,,ONE CAL PLAZA P1 07,888-758-4389,2023-05-01T00:43:26Z,,GPS,34.052376,-118.250755,Los Angeles,,,CA,300 S Grand Ave,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13037051'], 'posts': ['22341071', '22341081']}",
382,50,public,24 hours daily,,,2023-05-01,,ELEC,Public,252959.0,2023-02-01,,E,,BROOKFIELD WEST 333 S HOPE EV2,888-758-4389,2023-05-01T00:46:19Z,,GPS,34.052937,-118.253949,Los Angeles,,,CA,333 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13412861'], 'posts': ['22775721']}",
383,51,public,24 hours daily,,,2023-05-01,,ELEC,Public,252960.0,2023-02-01,,E,,BROOKFIELD WEST 333 S HOPE EV4,888-758-4389,2023-05-01T00:46:19Z,,GPS,34.052971,-118.253912,Los Angeles,,,CA,333 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13412981'], 'posts': ['22775831']}",
384,52,public,24 hours daily,,,2023-05-01,,ELEC,Public,253347.0,2023-02-03,,E,,BROOKFIELD WEST 333 S HOPE EV5,888-758-4389,2023-05-01T00:46:20Z,,GPS,34.053616,-118.253395,Los Angeles,,,CA,333 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13415061'], 'posts': ['22778151', '22778161']}",
385,53,public,24 hours daily,,,2023-05-01,,ELEC,Public,253349.0,2023-02-03,,E,,BROOKFIELD WEST 333 S HOPE EV7,888-758-4389,2023-05-01T00:46:20Z,,GPS,34.05349,-118.25336,Los Angeles,,,CA,333 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13415281'], 'posts': ['22778401', '22778411']}",
386,54,public,,,,2023-04-30,,ELEC,Public,256202.0,2023-03-10,,E,,Jonathan Club,888-998-2546,2023-04-30T00:03:16Z,,GPS,34.051556,-118.258522,Los Angeles,,,CA,545 S. Figueroa Street,90071.0,US,,,,,,,,,,,,['J1772'],,,10.0,Blink Network,http://www.blinkcharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1eb8f8f2-2f75-40fa-99f6-0965e13cb052'], 'posts': ['465ba1dd-d734-8158-93cc-330000725981', '465ba1dd-d734-8158-93cc-330000730704', '465ba1dd-d734-8158-93cc-330000733822', '465ba1dd-d734-8158-93cc-330000733914', '465ba1dd-d734-8158-93cc-330000742318', '465ba1dd-d734-8158-93cc-330000754916', '465ba1dd-d734-8158-93cc-330000766907', '9ec7e8fd-28dd-4040-bac7-0915903564df', 'bd7973cc-5dc1-4f4a-be60-95bb2bd6f55f', 'e8e737e8-c972-4a8c-8b19-49458a9f84e8']}",
387,55,public,24 hours daily,,,2023-05-01,,ELEC,Public,258937.0,2023-04-11,,E,,KPMG KPMG STATION 1,888-758-4389,2023-05-01T00:10:04Z,,GPS,34.049867,-118.255666,Los Angeles,,,CA,550 S Hope St,90071.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL143225'], 'posts': ['22978761', '22978771']}",
388,0,public,,,,2022-10-06,,ELEC,Public,113001.0,2017-08-07,P,E,,The Gardens Casino - Tesla Destination,562-860-5887  877-798-3752,2023-01-18T15:15:20Z,OTHER_ENTERTAINMENT,200-9,33.832254,-118.079218,Hawaiian Gardens,,,CA,11871 Carson St,90716.0,US,,,,,,,,,,,,['TESLA'],,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['505622']},
389,0,public,,,,2023-05-01,,ELEC,Public,96475.0,2017-08-18,,E,,Tennessee Lofts HOA,888-998-2546,2023-05-01T00:02:51Z,,GPS,34.034366,-118.44268,Los Angeles,Resident Use only!||,,CA,11500 Tennessee Ave.,90064.0,US,,,,,,,,,,,,['J1772'],,,4.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000211280'], 'posts': ['465ba1dd-d734-8158-93cc-330000646842', '465ba1dd-d734-8158-93cc-330000653150', '465ba1dd-d734-8158-93cc-330000743755', '8f0818b0-6099-449d-9da2-c236955df30f']}",
390,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,103607.0,2018-09-27,,E,,4519 Pico Blvd,855-900-7584,2023-05-01T00:50:46Z,,GPS,34.048617,-118.334337,Los Angeles,,,CA,4519 Pico Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1266'], 'posts': ['12934']}",
391,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,103611.0,2018-09-27,,E,,10875 Pico Blvd,855-900-7584,2023-05-01T00:50:47Z,,GPS,34.039996,-118.429085,Los Angeles,,,CA,10875 Pico Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1274'], 'posts': ['12945']}",
392,3,public,24 hours daily,,,2022-01-10,,ELEC,Public,123164.0,2019-04-01,P,E,False,Los Angeles Metro - Expo Sepulveda Station,866-816-7584,2022-02-10T19:42:29Z,PARKING_LOT,GPS,34.0345678,-118.437913,Los Angeles,,,CA,11295 Exposition Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,6.0,EVGATEWAY,http://evgateway.com/,,$1 per hour; Maximum payment of $3,,,,,,,,,,,,,,,,,,,,,,Public,,,
393,4,public,,,,2023-04-30,,ELEC,Public,148799.0,2011-11-28,,E,,Main Location,800-663-5633,2023-04-30T23:58:06Z,,GPS,34.036977,-118.442604,Los Angeles,,,CA,11390 W Olympic Blvd.,90064.0,US,,,,,,,,,,,,['J1772'],,,4.0,SemaCharge Network,https://semaconnect.com/,,FREE,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1931'], 'posts': ['256', '2835', '2838', '2916']}",
394,5,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-01,,ELEC,Public,152835.0,2020-01-20,,E,False,One Westside Pet Smart,888-264-2208,2023-05-01T01:46:09Z,,GPS,34.0379015,-118.4402325,Los Angeles,,,CA,11250 West Olympic Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['dc146ee0-4931-4d40-8406-98da6b6cc6f8'], 'posts': ['98fc9505-ec6c-404b-9316-e496ea863be4', 'ed7e8b8b-8b91-4192-baeb-678eb88f6c81']}",
395,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,152904.0,2020-01-23,,E,,11730 National Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.0220774,-118.4395624,Los Angeles,,,CA,11730 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10209']},
396,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,152905.0,2020-01-23,,E,,10928 W Pico Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.039067,-118.430493,Los Angeles,,,CA,10928 W Pico Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10598']},
397,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,153570.0,2020-02-08,,E,,2900 S Sepulveda Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.02850208,-118.429273,Los Angeles,,,CA,2900 S Sepulveda Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10287']},
398,9,public,24 hours daily,,,2023-05-01,,ELEC,Public,159244.0,2020-06-12,,E,,IRVINE  CO  OFC FOX PLAZA PS 09,888-758-4389,2023-05-01T00:19:45Z,,GPS,34.054173,-118.414349,Los Angeles,,,CA,2121 Avenue of the Stars,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL750591'], 'posts': ['997651']}",
399,10,public,24 hours daily,,,2023-05-01,,ELEC,Public,159249.0,2020-06-12,,E,,IRVINE  CO  OFC FOX PLAZA PS 08,888-758-4389,2023-05-01T00:19:38Z,,GPS,34.054149,-118.414365,Los Angeles,,,CA,2121 Avenue of the Stars,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL748201'], 'posts': ['994531']}",
400,11,public,24 hours daily,,,2023-05-01,,ELEC,Public,160600.0,2020-06-12,,E,,KILROY REALTY TRIBECA P1 02,888-758-4389,2023-05-01T00:08:50Z,,GPS,34.032751,-118.456879,Los Angeles,,,CA,12233 W Olympic Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL123661'], 'posts': ['2555001', '2555011']}",
401,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,160853.0,2020-06-12,,E,,2999 OVERLAND STATION 1,888-758-4389,2023-05-01T00:06:53Z,,GPS,34.032596,-118.418407,Los Angeles,,,CA,2999 Overland Ave,90064.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL113605'], 'posts': ['141027', '141029']}",
402,13,public,24 hours daily,,,2023-05-01,,ELEC,Public,163413.0,2020-06-16,,E,,2431 S Sepulveda Blvd,855-900-7584,2023-05-01T00:51:13Z,,GPS,34.036431,-118.434854,Los Angeles,,,CA,2431 S Sepulveda Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2531'], 'posts': ['12555A']}",
403,14,public,24 hours daily,,,2023-05-01,2022-11-09,ELEC,TEMPORARILY UNAVAILABLE (Public),167495.0,2020-10-13,,T,,2212 Sawtelle Blvd,855-900-7584,2023-05-01T00:50:46Z,,GPS,34.03763,-118.440936,Los Angeles,,,CA,2212 Sawtelle Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['1252'], 'posts': ['12946']}",
404,15,public,,,,2022-10-06,,ELEC,Public,169229.0,2018-04-11,P,E,,UGP - Tesla Destination,  877-798-3752,2023-01-18T15:15:20Z,,200-8,34.039223,-118.436732,Los Angeles,,,CA,2240 S. Sepulveda Blvd,90064.0,US,,,,,,,,,,,,['TESLA'],,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['509821']},
405,16,public,24 hours daily,,,2023-05-01,,ELEC,Public,176909.0,2021-01-27,,E,,IRVINE  CO  OFC FOX PLAZA PS 07,888-758-4389,2023-05-01T00:19:38Z,,GPS,34.05425,-118.414093,Los Angeles,,,CA,2121 Avenue of the Stars,90064.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL748181'], 'posts': ['994491', '994501']}",
406,17,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),179188.0,2021-01-27,,T,,KILROY REALTY TRIBECA P1 01,888-758-4389,2023-05-01T00:04:51Z,,GPS,34.032732,-118.456898,Los Angeles,,,CA,12233 W Olympic Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL86103'], 'posts': ['91157', '91159']}",
407,18,public,24 hours daily,,,2023-05-01,,ELEC,Public,220271.0,2022-05-27,,E,,2225 S Barrington Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.03365231,-118.4472366,Los Angeles,,,CA,2225 S Barrington Ave,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10448']},
408,19,public,24 hours daily,,,2023-05-01,,ELEC,Public,220275.0,2022-05-27,,E,,2609 S Barrington Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.0272045,-118.4421559,Los Angeles,,,CA,2609 S Barrington Ave,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10433']},
409,20,public,24 hours daily,,,2023-05-01,,ELEC,Public,227795.0,2022-09-18,,E,,SPACE SPACE #16,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.02323,-118.438065,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846341'], 'posts': ['11666881']}",
410,21,public,24 hours daily,,,2023-05-01,,ELEC,Public,227796.0,2022-09-18,,E,,SPACE SPACE #25,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.023212,-118.438124,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846631'], 'posts': ['11667441']}",
411,22,public,24 hours daily,,,2023-05-01,,ELEC,Public,227797.0,2022-09-18,,E,,SPACE SPACE #26,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.023194,-118.438167,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846711'], 'posts': ['11667591']}",
412,23,public,24 hours daily,,,2023-05-01,,ELEC,Public,227798.0,2022-09-18,,E,,SPACE SPACE #60,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.023097,-118.438261,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846751'], 'posts': ['11667661']}",
413,24,public,24 hours daily,,,2023-05-01,,ELEC,Public,227799.0,2022-09-18,,E,,SPACE SPACE #61,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.023143,-118.438296,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846871'], 'posts': ['11667891']}",
414,25,public,24 hours daily,,,2023-05-01,,ELEC,Public,227800.0,2022-09-18,,E,,SPACE SPACE #66,888-758-4389,2023-05-01T00:34:09Z,,GPS,34.023186,-118.43832,Los Angeles,,,CA,11671 National Blvd,90064.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL6846911'], 'posts': ['11667961']}",
